Increased_Work_Hours,Work_From_Home,Hours_Worked_Per_Day,Meetings_Per_Day,Productivity_Change,Stress_Level,Health_Issue,Job_Security,Childcare_Responsibilities,Commuting_Changes,Technology_Adaptation,Salary_Changes,Team_Collaboration_Challenges,Affected_by_Covid,Sector_Education,Sector_Healthcare,Sector_IT,Sector_Retail
0,0.6931471805599453,2.392936338953891,-1.719217963741159,0.6931471805599453,2,0,0,0,1,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.36325676346357966,0.3276146743954746,0.6931471805599453,2,1,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,1.0218565162749491,2.342496389874829,0.6931471805599453,3,0,0,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.22144557326037279,-0.028430590975910098,0.6931471805599453,3,0,1,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.5578606059136085,0.19713311287965762,0.6931471805599453,1,0,0,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,0.02407950504895092,-0.29976389639743845,0.6931471805599453,2,1,1,0,1,0,0.6931471805599453,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.27690956578569104,0.6909534992260091,0.0,3,0,0,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.5359347192361943,0.3817818570334737,0.6931471805599453,2,0,0,1,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.0332809461103878,-0.6704891048743781,0.0,3,1,0,1,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,0.7223792186239775,-0.1012127409457567,0.6931471805599453,1,0,1,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.394472688827171,-1.1188500697358117,0.6931471805599453,3,0,0,1,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.022479366787505197,-0.10586304423940053,0.6931471805599453,2,1,0,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,0.23713216227094938,-0.4103492523389801,0.0,1,0,1,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.0,0.31728857849014125,0.1530680234891316,0.0,2,0,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,1.1724692444809712,-0.7048129150058214,0.0,1,0,0,1,1,1,0.6931471805599453,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-1.1311286331348147,-0.2026423131917359,0.6931471805599453,3,1,0,1,0,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,0.5811723202294261,0.023575135302431584,0.0,3,1,0,0,1,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.770747086112255,0.09416017807880188,0.6931471805599453,2,1,1,0,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,1.0075669288190805,0.2926701439411524,0.6931471805599453,2,0,0,0,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-1.4535126063108064,-0.16183477403096783,0.0,2,1,0,0,0,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,0.2575451506820946,-0.7826291082738215,0.6931471805599453,1,0,1,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,1.7567593149685499,0.09786509849245048,0.0,2,0,0,0,1,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.1055884846215518,-0.16658824568814587,0.0,1,0,0,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.49216068228771787,1.053161024932489,0.6931471805599453,1,0,1,1,0,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.796773838252494,1.1809590213080032,0.6931471805599453,3,0,0,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-1.0560005530958736,-1.3759178796274552,0.0,2,1,1,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,1.8775667263663975,0.6401693072926751,0.6931471805599453,2,0,1,0,1,1,0.6931471805599453,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.5085825497701192,0.8434666307461081,0.6931471805599453,3,0,0,1,1,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.5291041370871481,-1.349314409253123,0.0,2,1,1,1,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,-1.7090932317843837,0.6019789212132588,0.0,2,0,0,0,0,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.81129057996218,0.9227331355554336,0.6931471805599453,1,1,0,0,1,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.515671575709046,-0.9477817501646617,0.6931471805599453,2,1,1,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,1.6624879120348002,-0.2248480031259737,0.6931471805599453,2,0,1,0,1,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.0,-0.3232438259028932,0.20351896221559976,0.0,2,0,0,0,0,1,0.6931471805599453,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.017206850748577,0.592842474345768,0.6931471805599453,1,1,1,1,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.703853978508383,-0.987098177010292,0.6931471805599453,2,1,0,0,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.5219887136898749,1.1873087905945532,0.0,3,1,0,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.151802768536351,-2.0420578722739737,0.6931471805599453,1,1,1,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,1.3197798494524113,1.3562984092232244,0.6931471805599453,1,0,0,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,1.358292767198854,0.5723793341026036,0.6931471805599453,1,0,0,1,0,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,-0.2047707860786885,-0.6154807162059245,0.0,2,0,0,1,1,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,-0.4068554308128931,0.890758187144452,0.0,3,0,1,1,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.8665338844037795,-1.0472590915299094,0.6931471805599453,1,0,0,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.7101462423119044,0.1311714869980664,0.6931471805599453,3,1,0,1,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,1.692496456103145,0.25640833209019603,0.6931471805599453,2,0,0,1,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,-0.6576396360360303,0.25400627937457637,0.0,2,0,0,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,-0.12371132944001721,-0.8363687632649375,0.0,2,1,0,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,0.4416793439348881,-0.4880896598701718,0.6931471805599453,2,0,1,1,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,1.7653184307693284,0.14313970305557044,0.6931471805599453,3,0,1,1,1,0,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.20107236364113898,-0.7218699428583812,0.6931471805599453,3,0,1,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,0.19661315869415752,0.28980100858661645,0.6931471805599453,2,0,1,1,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.1800832355730618,-0.6077319679506631,0.6931471805599453,2,1,1,0,1,1,0.6931471805599453,0,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,-1.4659422092392724,1.0281827236784642,0.0,2,0,0,1,1,0,0.6931471805599453,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.4882655432805596,1.5984631961978808,0.6931471805599453,3,0,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.8328767807295999,-0.2867956332371463,0.0,3,0,1,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,1.0353080804763009,0.9473650504743825,0.6931471805599453,2,0,0,1,1,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.34796148942364985,-0.20048645081766367,0.6931471805599453,3,0,0,1,1,0,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,-0.5472542047838082,-0.9343879169762517,0.0,2,0,1,0,0,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.5652811708443468,-0.41678046307485456,0.0,2,0,0,0,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,-0.14512585996263844,0.10140876457839569,0.0,3,0,0,0,1,0,0.6931471805599453,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,1.7424284711952396,-1.796395436226085,0.0,2,0,1,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.15901809384106064,0.6487862896425864,0.0,2,0,1,0,1,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,-0.8106153983811704,0.10186596215902229,0.6931471805599453,2,1,0,1,1,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.0,0.02200818433966646,1.0287339974689897,0.0,1,0,1,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,1.796780232792265,0.6310305944112576,0.6931471805599453,2,1,0,1,1,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,-0.5197792581330879,0.13625140909380526,0.0,2,1,0,1,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-1.215575880610942,-0.3459543267436768,0.6931471805599453,2,0,1,1,0,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.5178981834627944,1.5581024031723747,0.6931471805599453,2,0,1,1,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.1282152660216471,2.21384721320674,0.0,2,0,1,1,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.0,0.7022253960949285,-0.32904356250669015,0.6931471805599453,3,0,1,1,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,1.0291450481026407,1.0710470803482974,0.6931471805599453,2,0,0,1,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-1.0767739275550758,-0.7016059635415363,0.6931471805599453,2,0,1,1,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,-0.9794376054932631,-0.5809350460366033,0.0,3,1,1,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.3355525048454391,-0.376774840363088,0.0,1,0,0,0,1,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.6983801142696364,0.7086089925383438,0.6931471805599453,3,1,1,1,0,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.2966309397709272,-1.0747393509951484,0.6931471805599453,1,0,0,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.6269959864884274,1.5855707586531314,0.6931471805599453,3,0,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.612033994454813,0.9652163072152959,0.6931471805599453,2,0,0,1,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,0.9623183927241249,0.6851287781090333,0.6931471805599453,3,1,0,0,1,0,0.6931471805599453,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.5380895789656,-0.2830968607458362,0.6931471805599453,1,0,0,0,1,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.9233000226755801,0.8553685812242978,0.0,2,1,0,1,1,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,1.3695580966050238,-2.35458239949029,0.6931471805599453,2,0,1,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.3174828489984998,0.4615369231521764,0.6931471805599453,3,1,1,1,0,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.2221433024748847,0.17696745535713854,0.0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,-1.2155334148699826,-1.8969931954697852,0.0,2,0,1,0,0,0,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-1.889747257463381,0.42642083226025573,0.0,2,1,1,1,0,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.4745769262133855,0.6135519692464529,0.6931471805599453,2,0,1,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.3980963594518912,-1.8640718973314754,0.6931471805599453,2,0,0,1,1,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.8041175809770397,-1.1881074201245732,0.6931471805599453,1,1,1,0,1,0,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.013460356639889166,2.1069397814349737,0.6931471805599453,3,1,1,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.5069583817524985,-0.17418514911733018,0.0,2,0,0,1,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.12290511798401421,1.0034797388059444,0.6931471805599453,1,1,1,0,1,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.069854961389831,1.1566962901188873,0.0,2,0,1,1,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,1.0481491912773313,0.41393841053333885,0.6931471805599453,1,0,0,0,1,0,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.8102236371173824,1.0456567852780347,0.0,2,0,1,1,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-1.1734352174739053,-2.1267257897548117,0.0,2,0,0,1,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.8352339520535658,-0.21895733404578505,0.0,2,0,0,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.5851854093282143,-0.001047576515211356,0.0,3,0,0,0,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-1.7723528534438286,-1.7549798230922116,0.6931471805599453,2,1,0,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.8733178362711881,-0.5387010763933299,0.6931471805599453,3,0,1,0,1,0,0.6931471805599453,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.7647493862474485,-0.6596823644490488,0.0,3,0,1,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.3877154459161656,0.05665321518254497,0.6931471805599453,1,0,0,1,0,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,0.18798489815026845,-0.0062453293375625525,0.0,3,0,0,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.5979697606184379,0.1502317253116939,0.6931471805599453,3,0,1,1,1,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,0.4531576680589034,0.1917519505607271,0.6931471805599453,2,0,0,0,1,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.0550056284151631,0.35210070667040005,0.6931471805599453,2,0,1,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.4395670373432218,-0.9573066515660451,0.0,3,1,1,0,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.41903526846703876,-0.7198921774592483,0.6931471805599453,2,0,1,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.12535628844421645,-0.022691928780078422,0.6931471805599453,3,1,1,1,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,1.8483569160456952,-0.006947115475423055,0.0,1,0,1,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.597748280488539,-1.0818481032038187,0.0,2,0,1,0,1,0,0.6931471805599453,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.9512953850549738,1.1108430286671274,0.6931471805599453,1,0,1,0,1,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.49389925491821335,0.7492685255490267,0.6931471805599453,2,0,0,0,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.04555078940681697,-0.8566378549193554,0.0,3,0,0,0,1,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,1.3292918681529122,-0.1964947569096953,0.6931471805599453,2,1,1,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,1.4438664877888072,2.0513498802010255,0.6931471805599453,2,1,1,1,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.4103178924651905,0.17742856706124063,0.0,2,0,0,0,0,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.9617794136108863,0.41571116297321087,0.0,1,0,0,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.0929642037984448,-0.602471486667236,0.6931471805599453,3,1,0,1,0,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.2550925952082334,-0.3026547947918704,0.0,2,0,1,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,2.3597339224372162,1.5464109491370641,0.0,3,0,1,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,0.5492043282399198,0.1295076999685939,0.6931471805599453,2,1,0,0,0,0,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-1.6392090369357721,-0.05720172324640355,0.6931471805599453,2,1,1,1,0,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-0.7487559243900959,0.022428169650609776,0.0,3,0,1,1,1,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,-0.6440141474846738,2.342496389874829,0.6931471805599453,1,1,1,0,0,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.8472479850636853,0.05502879356654377,0.0,2,0,0,0,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.0,-0.4018629324845789,-0.8265977657486159,0.0,2,0,1,0,1,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.3750969970346163,-0.6495133867679886,0.0,2,0,0,0,1,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,0.6958030112298889,0.8059791778148455,0.0,2,1,1,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,1.11622979114768,-1.4330799101589515,0.6931471805599453,2,0,0,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,0.5339259763348427,0.4713492309488338,0.6931471805599453,3,0,0,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.0,-2.0088042438825022,-0.7189042272667446,0.0,3,0,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.0886622318449153,-1.8691766996540036,0.6931471805599453,2,1,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.16609389161829638,-0.9786180367496841,0.0,2,1,1,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.14721235802317992,0.04258942047069221,0.6931471805599453,3,0,0,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.8799012415500693,1.4286843600370074,0.0,2,0,1,0,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.04041270110626008,0.9403421638404266,0.0,2,1,0,0,0,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,0.04813119735044887,-0.28297074113063514,0.0,1,0,1,1,1,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.24008113772647696,0.9999943270337485,0.0,2,0,1,0,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,-0.26553937634635033,-0.346911975527891,0.0,2,1,0,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.0852488359591403,-1.47162373223559,0.0,2,0,1,1,0,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,1.1511834435554589,0.036056231076657425,0.6931471805599453,2,0,0,1,0,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.08998378090432262,-1.5115782961003799,0.6931471805599453,3,0,1,1,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.034890751381975976,0.816775275808018,0.0,2,0,1,0,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.038351037659180666,0.831442408416706,0.0,3,1,0,0,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,1.3275914144091505,-0.8771645028775916,0.6931471805599453,2,1,1,0,1,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,-1.1407292145419854,0.1622468309779409,0.6931471805599453,3,0,0,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,1.81808286662304,0.1525696685153294,0.0,3,1,1,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.2108326361826107,0.8984177436008306,0.6931471805599453,1,0,0,0,1,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.67510743367332,-1.247191191383563,0.0,2,1,1,0,0,0,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.76019028282432,0.6222637995375292,0.6931471805599453,1,0,1,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,1.0531868608332013,-1.319860062863316,0.0,3,0,1,0,0,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.4438493678838586,0.8023637594539652,0.0,3,1,1,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-1.124978983112163,1.0917264356747225,0.0,2,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.2811667999545942,-0.6639461077584011,0.0,2,0,0,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,2.401424533097223,1.2502695314866796,0.0,2,0,0,1,0,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,1.2747423369698292,-1.5805965156500057,0.6931471805599453,2,0,1,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.258434812270268,1.1291103953582071,0.6931471805599453,2,0,1,1,1,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-2.485861379849305,1.472557550375882,0.6931471805599453,1,0,0,1,1,0,0.6931471805599453,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.07987025438297492,0.3651672085545782,0.0,2,1,0,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.36781456134154544,-0.18348119783033845,0.0,3,1,1,0,0,0,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.3965292082210243,0.3313210384066031,0.6931471805599453,2,0,1,0,0,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.8767155210987373,-0.5972244187312161,0.0,2,0,1,1,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,0.15940649647498717,2.342496389874829,0.6931471805599453,2,0,0,1,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.9706304842828803,-0.5797647962611661,0.6931471805599453,3,0,1,0,1,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,1.9171939489731484,1.3498683887101344,0.0,3,0,0,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,1.5522503631706464,-0.7365491289426875,0.6931471805599453,2,1,0,0,1,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,0.6711092719398577,1.6330471477142532,0.6931471805599453,3,0,0,1,0,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.088147658224754,2.0541764582651423,0.6931471805599453,3,0,1,1,0,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.6812056550792184,0.40588514638053075,0.6931471805599453,3,0,0,1,1,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.0,-0.025220371673482775,0.3052107244069254,0.0,3,1,0,0,0,0,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.0,1.6779861062330304,-0.9548077156887813,0.6931471805599453,1,1,1,1,1,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.8873248937817199,-1.0755038485436461,0.6931471805599453,2,1,0,0,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.2050901433181653,0.31662002107586773,0.6931471805599453,3,0,1,1,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.9440821626147526,1.492560204122723,0.6931471805599453,3,0,1,1,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.5558901607539138,-0.5409186037356962,0.0,1,0,0,1,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.4026779772672998,2.252417460093652,0.0,2,0,0,0,0,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,1.0021410348232793,-0.6036982139082344,0.6931471805599453,2,1,0,1,0,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
